MX0411_TGCTTT	MX0411_TCAAGT	MX0404_ATGTTT	MX0404_ACATCG	MX0781_TAGGAT	MX0781_CTATCT	MX0411_GTAGCC	MX0405_CGTGAT	MX0405_CAAGTT	MX0781_ATCAGT	MX0405_ATTGGC	MX0405_CTGATC	MX0781_TCTTCT	MX0404_CTGATC	MX0404_GATCTG	MX0405_CGTACG	MX0404_TCAAGT	MX0404_ATTGGC	MX0781_GAGAGT	MX0781_AATTAT	MX0781_GCCGGT	MX0404_TGCTTT	MX0404_TACAAG	MX0404_CGTGAT	MX0781_AGATGT	MX0405_ACATCG	MX0781_CCGTAT	MX0781_CTGGGT	MX0404_AAGCTA	MX0404_TGGTCA	MX0781_TATCGT	MX0404_GTAGCC	MX0781_GTTTGT	MX0781_AGCGCT	MX0411_TACAAG	MX0781_GATGCT	MX0781_CGGCCT	MX0405_AAGCTA
hsa-mir-3130-2.MIMAT0014995	0.494136017574009	2.48779297964676	1.20982388378219	0	3.48590333385633	3.46707410583783	2.88259287055787	2.06890153274253	2.72909573742139	2.65713870400913	2.57207164162835	0.81881884824394	4.30789458302452	0	1.44068045946641	3.80696412350747	1.75315575172009	1.45357334003534	3.16665471288346	3.04941955881707	3.20797982662744	1.35051730620481	1.79517456322021	1.79517456322021	4.02087175086818	2.64185007495321	3.09741765981727	3.42398714582871	0	4.2092244820508	3.36269901101144	0	3.99820245413553	3.95349915657154	4.13826059299348	3.40225088520059	4.5329591242796	1.06556475539594
hsa-mir-19b-1.MIMAT0004491	2.44074823786081	2.03377757576436	3.42398714582871	4.90013330800066	4.48569443397015	5.3148690594412	3.88586488468386	4.13826059299348	4.26320523181987	5.38749009992692	3.97618851939609	1.01246008276474	5.43785030270395	3.1277946319525	5.61027655241916	5.07586487793215	5.05489158283722	4.61354339166876	5.10286907945117	7.01438728756657	5.52416051452527	5.33663725144459	5.17568219815355	1.56998207732077	5.68501431458998	2.52162672936747	6.57887371532712	4.84981966343798	2.44847896747099	5.12687748069744	4.8725293701649	4.56493905462503	4.23729318391103	7.05233545946151	3.76967966899176	5.8571700544907	5.23414699375837	3.63666650967008
hsa-mir-296.MIMAT0000690	4.82960580875822	1.82221489121428	1.07655730775137	1.31247375182284	5.07586487793215	4.30789458302452	0	3.86734761634075	2.13397483193098	2.99017871917746	2.18040811943543	3.02686773071828	5.00146876623438	0.813078419987886	3.14785144228149	1.69591049400043	1.51804245190864	1.61249146960535	4.50850978497224	3.26826045060664	3.80696412350747	2.42435818044503	2.19384173929302	1.59225725028729	4.30789458302452	1.9153742463818	4.37112121947305	3.46707410583783	2.62324908806629	1.23474446888475	3.99820245413553	3.44677230814912	4.34779432692407	3.74887913224826	0	4.63340571343809	3.78809926793935	3.18610490413653
hsa-mir-577.MIMAT0003242	10.033074337609	7.01438728756657	2.18040811943543	6.48252151729005	8.35184871787169	7.17624412452934	3.97618851939609	3.97618851939609	7.34386403021862	5.26137655770001	7.51727968479053	4.3279583334875	7.05233545946151	0.653807341246556	4.30789458302452	5.88861161605608	7.21994452129343	6.19786884591739	5.92189774110856	6.61516149033531	6.13976848673924	2.89846637076086	5.88861161605608	6.35217132377477	5.00146876623438	0.785007900993145	7.73990746013951	6.71917656601077	3.5498049373617	4.61354339166876	5.82657853472268	3.99820245413553	6.94155929045991	7.38434753355515	5.73931550288461	6.26043369316696	8.08609861698694	5.49459297378087
hsa-mir-744.MIMAT0004945	4.06474917461318	5.38749009992692	5.55688701083564	3.57463089556795	6.01629443927773	6.32098511729863	4.68153616894904	5.05489158283722	4.30789458302452	5.15173103583758	3.2478914961102	4.68153616894904	6.19786884591739	4.84981966343798	3.18610490413653	5.00146876623438	4.08837067125183	3.80696412350747	5.71203383873304	6.38532432274285	6.23006470630324	3.74887913224826	3.53097242498454	5.36285636364521	7.01438728756657	3.20797982662744	6.97795245901537	7.01438728756657	3.06899902170395	4.63340571343809	5.8571700544907	4.84981966343798	5.71203383873304	6.19786884591739	3.97618851939609	7.01438728756657	5.953392830647	5.73931550288461
hsa-mir-582.MIMAT0003247	0	5.02870465214168	2.81283529731574	1.78078825859343	4.28720632415505	3.90528228775382	1.94172060400689	1.52426537083546	1.29893742210668	5.33663725144459	0.350051483368851	2.00620177307613	3.66233291514979	2.34012550995505	2.50591627436532	0.813078419987886	0	1.28612589659538	3.3047642073571	4.08837067125183	4.63340571343809	2.99017871917746	0.05982249142935	2.31003214161126	4.2092244820508	0.921424807760461	5.02870465214168	3.02686773071828	1.68265938134842	3.14785144228149	4.75916049266558	1.39076036890854	4.50850978497224	4.06474917461318	1.27219346993303	3.99820245413553	4.39519867210703	5.00146876623438
hsa-mir-93.MIMAT0000093	12.7842974729779	12.1631523233338	11.9311871449592	11.4693109510532	13.9834867588693	13.7678455766813	11.8259557823811	13.9834867588693	11.5826420983853	13.5619714112494	12.1631523233338	10.1824897553691	13.3793560542129	12.0558657747886	10.8557738049906	10.5069894560841	11.2463604782677	13.3793560542129	13.083995399589	12.7842974729779	13.232656177245	12.1631523233338	12.9228627866407	10.5069894560841	13.5619714112494	12.6389951466296	14.2149581978129	12.7842974729779	10.262262551101	11.8259557823811	13.083995399589	12.9228627866407	13.5619714112494	14.5063686125147	12.2815619996086	13.083995399589	13.9834867588693	11.4693109510532
hsa-mir-17.MIMAT0000070	11.342648007779	8.7469457572955	10.6842107261631	8.84573349872662	12.6389951466296	11.5826420983853	8.79439973555384	10.6842107261631	10.8557738049906	11.7113229248303	10.5069894560841	8.08609861698694	11.4693109510532	11.0445511275528	11.7113229248303	9.20340553650288	13.083995399589	11.0445511275528	11.342648007779	12.0558657747886	11.342648007779	9.65399633717883	10.8557738049906	8.39742326640293	11.7113229248303	8.936149215941	11.9311871449592	11.5826420983853	8.43788550723812	9.77746121176063	11.5826420983853	12.0558657747886	11.8259557823811	11.2463604782677	9.95933411338659	10.7674918088292	12.5173951879718	10.5069894560841
hsa-mir-1270-2.MIMAT0005924	2.34012550995505	2.50591627436532	3.59997969306866	0.546265401481634	4.82960580875822	3.38257887967385	0.05982249142935	1.79517456322021	0.868336638564618	2.52162672936747	3.57463089556795	0	4.02087175086818	1.5996657946374	1.20982388378219	1.73855363925464	0	3.3047642073571	3.92907993924791	3.44677230814912	2.62324908806629	0.835485137279751	0.136018265962395	2.00620177307613	3.38257887967385	2.62324908806629	3.50811544167199	3.13785789136457	2.39034394904353	1.07655730775137	2.16383442987705	3.68627950669885	3.16665471288346	4.63340571343809	3.20797982662744	3.50811544167199	3.44677230814912	3.71009967444037
hsa-mir-18a.MIMAT0002891	1.61249146960535	1.13908122653669	2.67481803721792	0.455005958544011	5.43785030270395	4.73172638760387	3.06899902170395	4.41940342842718	2.9711603870994	3.08836595274037	1.45357334003534	1.51804245190864	4.65702943778433	1.45357334003534	4.28720632415505	1.10157719617899	2.58833824083476	0	4.04176175456594	4.2092244820508	3.63666650967008	3.57463089556795	5.00146876623438	0.182362127671882	4.41940342842718	2.32271947838244	4.23729318391103	3.06899902170395	0.856456037618514	2.31003214161126	3.97618851939609	3.66233291514979	4.11474164316359	4.26320523181987	3.73001122219984	4.70485409085191	4.28720632415505	4.95226100605528
hsa-let-7d.MIMAT0004484	5.8571700544907	8.39742326640293	7.78104458843703	7.38434753355515	9.20340553650288	10.262262551101	7.65062169757905	9.20340553650288	8.31131250797066	9.83847095073242	7.60771811725985	9.95933411338659	11.2463604782677	7.46947791311019	8.88274268336303	7.26670355179801	9.42594458134766	8.7469457572955	10.1034052026155	9.42594458134766	9.09637657625615	8.79439973555384	9.36177883715171	7.4195412385589	11.342648007779	7.46947791311019	9.03777007864624	9.83847095073242	7.78104458843703	7.4195412385589	10.7674918088292	8.43788550723812	10.3452878297386	9.53733818727787	9.14967127544163	9.77746121176063	9.90613568571826	10.8557738049906
hsa-mir-486.MIMAT0002177	6.97795245901537	6.44532203753551	7.01438728756657	6.26043369316696	8.26617914226918	7.46947791311019	7.93939198838555	4.26320523181987	6.16641119920204	8.08609861698694	6.97795245901537	7.93939198838555	8.31131250797066	4.02087175086818	5.6641062343519	5.92189774110856	6.51583821496451	8.84573349872662	6.48252151729005	8.43788550723812	7.01438728756657	4.70485409085191	4.73172638760387	6.10853010631985	6.64983386025532	5.52416051452527	5.98421566265654	8.39742326640293	4.3279583334875	3.42398714582871	7.98553988699396	4.34779432692407	6.26043369316696	8.03380275458002	7.51727968479053	7.3009351843519	8.21795521766886	3.92907993924791
hsa-mir-15a.MIMAT0000068	8.03380275458002	6.91056830660742	7.69212139886756	7.78104458843703	9.59512709881994	9.65399633717883	7.01438728756657	8.13112005346579	8.79439973555384	9.53733818727787	8.08609861698694	6.35217132377477	10.3452878297386	7.93939198838555	7.86050609705378	8.39742326640293	6.71917656601077	7.73990746013951	10.4275625160825	9.59512709881994	9.83847095073242	8.26617914226918	8.31131250797066	7.01438728756657	8.31131250797066	7.90183759405263	9.42594458134766	9.71958625665191	7.51727968479053	8.7469457572955	9.25082909153503	9.47603432837351	8.35184871787169	9.59512709881994	6.79558554151983	9.65399633717883	10.033074337609	7.69212139886756
hsa-mir-33a.MIMAT0004506	1.95775187966085	4.58706795254105	0.945540330375464	0.981262220456784	4.4623167635615	4.39519867210703	1.7671542628781	2.57207164162835	2.28078918639904	2.76304055244713	1.9153742463818	1.97303791265657	3.99820245413553	2.00620177307613	1.53046156307342	3.20797982662744	2.78664438633499	2.6495146416029	4.8725293701649	4.43938804145645	2.65713870400913	3.22823502650085	2.31003214161126	2.25473611509164	4.39519867210703	2.86754338445654	4.90013330800066	4.4623167635615	1.23474446888475	2.77866467573414	3.53097242498454	4.50850978497224	3.2875971440001	4.37112121947305	3.59997969306866	3.78809926793935	4.97647978961503	1.89760053478882
hsa-mir-1307.MIMAT0022727	8.21795521766886	9.53733818727787	5.8571700544907	7.81586642259032	9.42594458134766	8.9894401390471	8.26617914226918	7.98553988699396	8.53470526408986	9.47603432837351	8.58310730558459	8.7469457572955	9.14967127544163	7.69212139886756	8.13112005346579	8.53470526408986	8.21795521766886	8.08609861698694	8.79439973555384	9.90613568571826	9.95933411338659	8.13112005346579	8.17880768831904	9.53733818727787	10.5706544978569	8.03380275458002	10.262262551101	9.30739891600878	7.73990746013951	7.69212139886756	8.17880768831904	9.30739891600878	8.21795521766886	10.7674918088292	8.13112005346579	10.6842107261631	10.1034052026155	7.81586642259032
hsa-mir-181b-2.MIMAT0000257	9.20340553650288	8.79439973555384	5.73931550288461	7.4195412385589	10.6842107261631	8.31131250797066	8.03380275458002	6.41356815596353	6.26043369316696	8.7469457572955	5.79770222898509	7.38434753355515	9.09637657625615	6.57887371532712	8.21795521766886	8.43788550723812	7.86050609705378	7.81586642259032	8.9894401390471	8.88274268336303	8.936149215941	8.64012129836919	8.21795521766886	8.13112005346579	7.90183759405263	7.1346516755176	8.53470526408986	10.1824897553691	8.21795521766886	8.35184871787169	9.30739891600878	7.78104458843703	9.30739891600878	10.1034052026155	7.69212139886756	8.21795521766886	8.31131250797066	6.87184914955783
hsa-mir-141.MIMAT0004598	2.45616849240664	5.33663725144459	2.45616849240664	4.37112121947305	4.34779432692407	5.28941620968993	0.760694108669783	4.06474917461318	0.275796559454452	5.05489158283722	7.98553988699396	0.203210482528388	2.71103947906738	4.5329591242796	1.17432843248671	2.29694810440344	8.13112005346579	2.01882277932507	2.67481803721792	3.95349915657154	4.73172638760387	0	2.65713870400913	2.94382854675161	2.62324908806629	2.2073144970719	4.18361256030694	4.11474164316359	3.63666650967008	2.69292361394246	4.50850978497224	2.2073144970719	4.92212829557269	5.02870465214168	0	3.44677230814912	4.18361256030694	3.20797982662744
hsa-mir-16-1.MIMAT0004489	1.94172060400689	2.95236584258227	1.0424713448572	2.05174226303526	4.43938804145645	4.18361256030694	5.00146876623438	3.08836595274037	4.97647978961503	4.11474164316359	3.5498049373617	2.23831496697472	4.18361256030694	2.78664438633499	4.41940342842718	4.16138103559415	2.64185007495321	4.4623167635615	4.63340571343809	5.26137655770001	3.99820245413553	4.3279583334875	2.53850016994221	3.18610490413653	5.36285636364521	3.57463089556795	5.41000332111113	4.92212829557269	2.06890153274253	5.15173103583758	3.66233291514979	3.74887913224826	3.71009967444037	6.07622578687397	2.83183725267015	4.80870302775104	4.65702943778433	2.53008811801562
hsa-mir-18a.MIMAT0000072	5.49459297378087	3.44677230814912	6.07622578687397	4.18361256030694	6.23006470630324	7.21994452129343	5.88861161605608	6.32098511729863	4.95226100605528	6.94155929045991	5.36285636364521	2.93524042970858	6.41356815596353	5.73931550288461	5.3148690594412	4.26320523181987	5.6641062343519	3.37267318733767	7.98553988699396	6.71917656601077	7.34386403021862	4.68153616894904	6.87184914955783	4.4623167635615	6.41356815596353	6.83661999773509	6.16641119920204	6.57887371532712	4.16138103559415	5.6641062343519	7.60771811725985	7.90183759405263	6.57887371532712	5.79770222898509	5.82657853472268	7.60771811725985	6.38532432274285	5.58311735057483
hsa-mir-20a.MIMAT0000075	9.03777007864624	7.60771811725985	9.65399633717883	8.936149215941	10.5706544978569	10.5069894560841	8.58310730558459	9.03777007864624	9.09637657625615	10.6842107261631	8.79439973555384	6.38532432274285	11.0445511275528	8.31131250797066	10.9456436859041	8.7469457572955	10.3452878297386	8.88274268336303	9.14967127544163	10.7674918088292	9.77746121176063	9.20340553650288	11.8259557823811	7.65062169757905	9.36177883715171	8.21795521766886	10.5706544978569	9.42594458134766	7.46947791311019	8.84573349872662	10.1034052026155	10.1034052026155	9.95933411338659	11.4693109510532	8.84573349872662	9.42594458134766	11.342648007779	7.98553988699396
hsa-mir-221.MIMAT0000278	7.98553988699396	6.57887371532712	6.32098511729863	6.79558554151983	8.13112005346579	8.21795521766886	7.46947791311019	6.13976848673924	7.17624412452934	8.53470526408986	7.38434753355515	6.64983386025532	8.58310730558459	6.38532432274285	7.09352660826047	7.60771811725985	9.09637657625615	3.25811192091226	7.90183759405263	7.90183759405263	7.21994452129343	5.43785030270395	5.55688701083564	6.57887371532712	7.60771811725985	7.17624412452934	7.90183759405263	8.9894401390471	4.08837067125183	5.3148690594412	7.51727968479053	4.65702943778433	8.53470526408986	8.39742326640293	8.936149215941	8.35184871787169	7.05233545946151	5.71203383873304
hsa-mir-1271.MIMAT0005796	1.12663586513215	2.14735456409504	1.53046156307342	0.824536526049321	4.30789458302452	3.59997969306866	0.797621852901418	4.2092244820508	3.61854596473257	3.3047642073571	1.95775187966085	1.65690572235076	3.90528228775382	1.80855232121385	0	2.84949111528683	1.69591049400043	2.95236584258227	4.02087175086818	2.93524042970858	3.2875971440001	1.20982388378219	1.82221489121428	2.81283529731574	3.44677230814912	1.1144300618121	2.86754338445654	4.50850978497224	2.93524042970858	2.19384173929302	3.68627950669885	2.51379288694518	3.66233291514979	3.76967966899176	2.79458020291909	3.95349915657154	5.00146876623438	2.28078918639904
hsa-mir-130b.MIMAT0000691	4.65702943778433	5.10286907945117	6.83661999773509	5.43785030270395	6.79558554151983	6.35217132377477	4.37112121947305	5.88861161605608	5.28941620968993	6.48252151729005	4.3279583334875	3.53097242498454	5.8571700544907	4.61354339166876	3.36269901101144	3.38257887967385	4.90013330800066	4.48569443397015	6.97795245901537	6.51583821496451	6.28906653984943	5.05489158283722	5.15173103583758	5.82657853472268	6.68552537164245	6.57887371532712	6.91056830660742	6.23006470630324	6.38532432274285	4.18361256030694	6.23006470630324	6.44532203753551	6.51583821496451	5.68501431458998	6.16641119920204	5.71203383873304	7.1346516755176	5.23414699375837
hsa-mir-92a-2.MIMAT0000092	13.3793560542129	13.083995399589	13.232656177245	12.2815619996086	14.5063686125147	14.5063686125147	12.5173951879718	13.232656177245	12.7842974729779	13.3793560542129	12.0558657747886	12.1631523233338	14.5063686125147	13.232656177245	15.6074286189146	13.3793560542129	15.6074286189146	14.5063686125147	17.0019019880991	15.6074286189146	14.926094428847	14.926094428847	13.7678455766813	11.342648007779	13.9834867588693	14.926094428847	14.5063686125147	15.6074286189146	10.9456436859041	13.9834867588693	14.2149581978129	14.926094428847	14.926094428847	17.0019019880991	14.5063686125147	14.926094428847	14.926094428847	14.5063686125147
hsa-mir-3648.MIMAT0018068	3.71009967444037	2.23831496697472	5.61027655241916	3.20797982662744	0	5.00146876623438	0	3.18610490413653	2.16383442987705	6.54991757576404	2.31003214161126	2.09914806777867	4.70485409085191	3.46707410583783	3.84679768310878	2.14735456409504	3.16665471288346	2.19384173929302	5.98421566265654	3.40225088520059	4.92212829557269	0.749085579934459	6.54991757576404	2.99017871917746	4.92212829557269	4.82960580875822	3.61854596473257	4.37112121947305	4.4623167635615	3.57463089556795	5.10286907945117	2.64185007495321	5.12687748069744	3.08836595274037	2.89846637076086	6.10853010631985	0.214519306848122	0.598871412792211
hsa-mir-106b.MIMAT0000680	7.73990746013951	6.94155929045991	7.81586642259032	8.08609861698694	9.25082909153503	9.77746121176063	10.033074337609	10.3452878297386	7.3009351843519	10.262262551101	8.26617914226918	6.91056830660742	9.42594458134766	8.53470526408986	6.13976848673924	7.98553988699396	8.31131250797066	8.21795521766886	10.033074337609	9.83847095073242	9.36177883715171	8.6960951162418	9.47603432837351	8.9894401390471	9.59512709881994	8.08609861698694	9.47603432837351	10.033074337609	7.56386017266386	9.65399633717883	9.53733818727787	10.262262551101	9.42594458134766	9.14967127544163	8.53470526408986	8.58310730558459	10.4275625160825	7.38434753355515
hsa-mir-151a.MIMAT0004697	7.21994452129343	8.13112005346579	7.38434753355515	5.00146876623438	8.53470526408986	7.51727968479053	5.55688701083564	5.68501431458998	5.05489158283722	7.86050609705378	6.57887371532712	5.3148690594412	7.93939198838555	5.8571700544907	5.76756245376342	5.41000332111113	8.48535231773933	8.79439973555384	7.60771811725985	8.26617914226918	7.86050609705378	5.82657853472268	4.58706795254105	6.07622578687397	9.47603432837351	4.78279831446098	7.3009351843519	7.51727968479053	5.98421566265654	6.75983095324874	7.90183759405263	7.56386017266386	8.26617914226918	8.35184871787169	7.90183759405263	8.08609861698694	7.69212139886756	6.04449213119326
hsa-mir-19a.MIMAT0000073	5.58311735057483	4.97647978961503	6.94155929045991	5.58311735057483	7.86050609705378	7.69212139886756	5.33663725144459	6.04449213119326	5.33663725144459	7.1346516755176	5.26137655770001	5.17568219815355	6.91056830660742	6.44532203753551	7.1346516755176	5.49459297378087	5.49459297378087	6.75983095324874	7.93939198838555	6.97795245901537	6.54991757576404	6.54991757576404	5.63634210471646	4.48569443397015	6.71917656601077	5.98421566265654	7.05233545946151	6.51583821496451	4.56493905462503	6.71917656601077	7.34386403021862	6.91056830660742	7.05233545946151	7.3009351843519	5.43785030270395	6.75983095324874	7.4195412385589	6.75983095324874
hsa-mir-25.MIMAT0000081	11.9311871449592	12.5173951879718	12.6389951466296	12.5173951879718	13.7678455766813	13.3793560542129	13.3793560542129	13.083995399589	11.8259557823811	14.2149581978129	11.0445511275528	11.7113229248303	13.7678455766813	10.9456436859041	12.5173951879718	12.2815619996086	11.5826420983853	13.083995399589	13.7678455766813	13.9834867588693	14.5063686125147	13.7678455766813	14.926094428847	12.1631523233338	15.6074286189146	12.7842974729779	13.9834867588693	14.2149581978129	12.6389951466296	12.7842974729779	13.232656177245	13.7678455766813	13.7678455766813	13.9834867588693	12.3882397786767	13.9834867588693	13.7678455766813	13.9834867588693
hsa-mir-629.MIMAT0003298	0.945540330375464	4.04176175456594	3.71009967444037	2.4078825956388	5.41000332111113	3.54041941020752	5.23414699375837	4.65702943778433	4.90013330800066	4.65702943778433	2.34012550995505	1.9153742463818	5.92189774110856	3.44677230814912	4.13826059299348	3.46707410583783	4.02087175086818	2.88259287055787	3.66233291514979	5.33663725144459	4.43938804145645	3.71009967444037	6.07622578687397	2.58833824083476	5.55688701083564	3.18610490413653	5.6641062343519	4.34779432692407	5.71203383873304	5.02870465214168	4.93727331987706	6.19786884591739	4.68153616894904	5.73931550288461	6.23006470630324	4.82960580875822	5.33663725144459	3.2478914961102
hsa-mir-148a.MIMAT0004549	8.936149215941	3.38257887967385	2.32271947838244	6.44532203753551	6.32098511729863	5.98421566265654	3.76967966899176	5.61027655241916	6.35217132377477	4.2092244820508	5.88861161605608	5.55688701083564	5.61027655241916	2.71103947906738	4.02087175086818	4.75916049266558	5.00146876623438	4.2092244820508	4.97647978961503	5.38749009992692	4.80870302775104	2.81283529731574	6.64983386025532	3.74887913224826	5.49459297378087	6.48252151729005	6.54991757576404	5.72573915759296	2.99017871917746	5.92189774110856	6.51583821496451	6.01629443927773	5.55688701083564	6.54991757576404	0.813078419987886	4.8725293701649	6.32098511729863	4.65702943778433
hsa-mir-185.MIMAT0000455	5.98421566265654	5.07586487793215	4.16138103559415	5.33663725144459	7.46947791311019	6.57887371532712	5.58311735057483	5.23414699375837	5.79770222898509	5.82657853472268	4.18361256030694	5.63634210471646	5.953392830647	5.15173103583758	5.23414699375837	7.56386017266386	4.84981966343798	4.34779432692407	6.01629443927773	6.44532203753551	6.51583821496451	4.84981966343798	5.07586487793215	4.84981966343798	6.51583821496451	5.10286907945117	7.60771811725985	5.8571700544907	5.58311735057483	5.52416051452527	5.71203383873304	5.3148690594412	6.41356815596353	8.13112005346579	7.05233545946151	6.28906653984943	7.86050609705378	6.32098511729863
hsa-mir-598.MIMAT0003266	7.65062169757905	6.83661999773509	7.86050609705378	3.38257887967385	6.75983095324874	7.60771811725985	5.61027655241916	6.28906653984943	6.44532203753551	6.26043369316696	4.41940342842718	6.13976848673924	6.94155929045991	3.76967966899176	4.08837067125183	5.37522580817734	7.26670355179801	5.38749009992692	7.17624412452934	7.09352660826047	5.55688701083564	7.34386403021862	3.99820245413553	5.43785030270395	7.98553988699396	3.74887913224826	6.64983386025532	6.97795245901537	3.95349915657154	3.88586488468386	6.75983095324874	4.37112121947305	6.44532203753551	6.71917656601077	5.38749009992692	6.51583821496451	6.68552537164245	7.65062169757905
NOVELM00203.NOVELM00203M	5.07586487793215	1.83694573237153	3.88586488468386	2.32271947838244	3.22823502650085	3.16665471288346	0	0	1.07655730775137	4.48569443397015	0.824536526049321	0.772743327880831	2.57207164162835	0.636210407482122	1.69591049400043	0.419552554981376	2.39034394904353	2.42435818044503	1.58481046503449	3.1277946319525	2.22188225529911	0.443010395782127	2.45616849240664	2.26761435018143	2.31003214161126	2.71103947906738	2.99017871917746	3.74887913224826	2.23831496697472	1.86918623089765	3.20797982662744	0	5.82657853472268	3.02686773071828	4.23729318391103	3.22823502650085	2.23831496697472	0.0910815667440838
hsa-mir-200c.MIMAT0000617	6.61516149033531	8.6960951162418	7.98553988699396	6.32098511729863	7.01438728756657	9.09637657625615	6.57887371532712	6.23006470630324	5.23414699375837	6.91056830660742	13.3793560542129	6.04449213119326	7.56386017266386	7.38434753355515	4.50850978497224	6.10853010631985	12.3882397786767	7.26670355179801	7.51727968479053	7.81586642259032	6.87184914955783	4.30789458302452	6.26043369316696	7.34386403021862	7.81586642259032	4.84981966343798	7.51727968479053	7.90183759405263	5.73931550288461	5.36285636364521	7.38434753355515	4.80870302775104	7.38434753355515	7.81586642259032	3.66233291514979	7.17624412452934	7.98553988699396	7.46947791311019
hsa-mir-16-2.MIMAT0004518	3.61854596473257	4.5329591242796	5.23414699375837	4.16138103559415	7.34386403021862	5.49459297378087	4.18361256030694	6.48252151729005	5.15173103583758	5.02870465214168	3.95349915657154	2.99017871917746	7.21994452129343	4.50850978497224	5.20385342774114	5.43785030270395	4.80870302775104	3.74887913224826	5.63634210471646	6.48252151729005	6.10853010631985	5.15173103583758	3.95349915657154	4.82960580875822	6.19786884591739	3.97618851939609	4.95226100605528	5.6641062343519	4.5329591242796	5.38749009992692	6.35217132377477	5.41000332111113	4.75916049266558	5.92189774110856	3.46707410583783	5.49459297378087	6.07622578687397	4.39519867210703
hsa-mir-15b.MIMAT0000417	11.8259557823811	11.5826420983853	10.7674918088292	9.77746121176063	11.0445511275528	12.2815619996086	9.83847095073242	12.3882397786767	9.77746121176063	10.7674918088292	9.09637657625615	9.14967127544163	11.7113229248303	9.95933411338659	10.7674918088292	10.1824897553691	9.20340553650288	8.53470526408986	12.0558657747886	11.2463604782677	10.033074337609	9.71958625665191	10.3452878297386	7.17624412452934	11.2463604782677	10.5706544978569	11.342648007779	12.5173951879718	11.5826420983853	10.033074337609	11.9311871449592	11.342648007779	11.342648007779	11.8259557823811	10.262262551101	11.9311871449592	11.7113229248303	12.1631523233338
hsa-mir-339.MIMAT0004702	1.83694573237153	3.90528228775382	3.48590333385633	1.58481046503449	3.82830409775339	3.44677230814912	2.23831496697472	2.42435818044503	1.89760053478882	4.58706795254105	2.35945403347946	3.88586488468386	2.67481803721792	2.26761435018143	2.48779297964676	3.1277946319525	4.75916049266558	1.73167630549742	4.70485409085191	4.11474164316359	4.61354339166876	4.02087175086818	1.35051730620481	1.63533767623006	4.5329591242796	4.4623167635615	4.68153616894904	3.99820245413553	3.92907993924791	3.66233291514979	4.82960580875822	1.75315575172009	3.63666650967008	3.63666650967008	1.97303791265657	4.4623167635615	3.95349915657154	2.88259287055787
hsa-mir-181a-2.MIMAT0004558	5.6641062343519	6.61516149033531	5.58311735057483	6.71917656601077	8.21795521766886	9.20340553650288	7.56386017266386	4.82960580875822	5.17568219815355	7.38434753355515	5.6641062343519	9.77746121176063	8.17880768831904	7.05233545946151	10.262262551101	7.46947791311019	7.05233545946151	7.1346516755176	8.43788550723812	8.53470526408986	6.94155929045991	9.83847095073242	5.52416051452527	6.41356815596353	8.35184871787169	7.98553988699396	8.88274268336303	8.6960951162418	6.51583821496451	7.01438728756657	8.26617914226918	7.86050609705378	7.86050609705378	8.17880768831904	4.65702943778433	7.56386017266386	8.58310730558459	7.90183759405263
hsa-mir-1306.MIMAT0022726	2.52162672936747	2.77866467573414	3.38257887967385	1.73855363925464	4.8725293701649	4.65702943778433	3.26826045060664	2.85854548542104	1.88369573314316	3.50811544167199	2.81283529731574	2.86754338445654	4.56493905462503	2.89846637076086	1.60609288473471	2.39034394904353	2.69292361394246	2.54617098749015	4.2092244820508	3.86734761634075	3.08836595274037	2.50591627436532	3.08836595274037	1.3650028598209	4.37112121947305	2.89846637076086	3.90528228775382	4.43938804145645	2.52162672936747	1.83694573237153	4.28720632415505	2.84949111528683	3.82830409775339	4.56493905462503	4.08837067125183	4.13826059299348	4.26320523181987	6.28906653984943
hsa-mir-140.MIMAT0004597	8.6960951162418	9.25082909153503	10.033074337609	9.36177883715171	10.1034052026155	10.4275625160825	9.59512709881994	8.39742326640293	9.90613568571826	10.5069894560841	8.35184871787169	9.59512709881994	10.8557738049906	8.13112005346579	8.43788550723812	9.25082909153503	7.81586642259032	9.71958625665191	9.77746121176063	11.0445511275528	10.7674918088292	8.35184871787169	9.03777007864624	9.42594458134766	10.033074337609	9.65399633717883	10.1824897553691	11.0445511275528	10.3452878297386	9.20340553650288	11.4693109510532	9.03777007864624	10.1824897553691	10.1824897553691	9.20340553650288	10.8557738049906	10.9456436859041	9.20340553650288
hsa-mir-142.MIMAT0000433	6.44532203753551	9.71958625665191	9.36177883715171	9.14967127544163	10.9456436859041	9.36177883715171	7.81586642259032	9.59512709881994	8.03380275458002	10.8557738049906	8.03380275458002	7.98553988699396	9.71958625665191	9.65399633717883	7.38434753355515	9.14967127544163	8.39742326640293	10.4275625160825	10.5706544978569	10.1034052026155	10.1034052026155	8.9894401390471	8.03380275458002	10.6842107261631	10.7674918088292	8.7469457572955	10.3452878297386	10.1034052026155	8.26617914226918	8.17880768831904	10.1824897553691	9.36177883715171	9.83847095073242	11.342648007779	9.71958625665191	9.95933411338659	9.03777007864624	8.936149215941
